record_id,date,site,process,shift,records_processed,processing_time_min,errors_found,downtime_min,quality_score,sla_threshold_min,sla_met,error_rate_pct,quality_flag
100944,2026-03-27,Hyderabad,Enrichment,Evening,448,66.49,10,7.2,94.25,65,No,2.232,High Error Rate
102026,2026-03-27,Hyderabad,Quality Review,Morning,440,49.61,9,23.1,97.55,60,Yes,2.045,High Error Rate
102549,2026-03-27,Hyderabad,Validation,Evening,572,38.08,3,28.5,94.42,55,Yes,0.524,Normal
103123,2026-03-27,Hyderabad,Validation,Evening,344,38.8,3,25.7,96.81,55,Yes,0.872,Normal
105857,2026-03-27,Pune,Enrichment,Morning,480,31.37,3,0.0,94.15,65,Yes,0.625,Normal
104116,2026-03-27,Pune,Publishing,Morning,336,24.78,5,10.2,94.86,30,Yes,1.488,Normal
105872,2026-03-27,Pune,Publishing,Morning,357,36.75,9,10.9,95.77,30,No,2.521,High Error Rate
104606,2026-03-27,Pune,Quality Review,Evening,224,25.27,6,26.5,96.12,60,Yes,2.679,High Error Rate
101795,2026-03-28,Bengaluru,Data Intake,Evening,402,42.31,5,10.6,97.54,35,No,1.244,SLA Breach
102456,2026-03-28,Bengaluru,Data Intake,Night,488,18.72,4,23.2,92.96,35,Yes,0.82,Normal
102769,2026-03-28,Bengaluru,Data Intake,Morning,382,20.5,7,6.6,99.57,35,Yes,1.832,Normal
100785,2026-03-28,Bengaluru,Enrichment,Evening,332,34.46,4,6.5,91.19,65,Yes,1.205,Normal
105561,2026-03-28,Bengaluru,Enrichment,Night,637,45.72,4,9.4,97.2,65,Yes,0.628,Normal
100973,2026-03-28,Bengaluru,Publishing,Evening,393,25.39,4,40.4,97.68,30,Yes,1.018,Normal
104726,2026-03-28,Bengaluru,Publishing,Evening,527,14.13,5,23.0,90.36,30,Yes,0.949,Normal
100709,2026-03-28,Bengaluru,Quality Review,Morning,179,67.7,11,1.5,99.44,60,No,6.145,High Error Rate
100768,2026-03-28,Bengaluru,Quality Review,Night,186,59.64,5,10.9,92.97,60,Yes,2.688,High Error Rate
101420,2026-03-28,Bengaluru,Quality Review,Morning,543,43.31,4,1.3,98.08,60,Yes,0.737,Normal
102239,2026-03-28,Bengaluru,Quality Review,Morning,360,88.43,4,0.3,88.35,60,No,1.111,Low Quality Score
100519,2026-03-28,Bengaluru,Validation,Morning,608,41.45,4,30.6,92.78,55,Yes,0.658,Normal
102960,2026-03-28,Bengaluru,Validation,Evening,360,46.82,10,10.8,98.8,55,Yes,2.778,High Error Rate
103498,2026-03-28,Bengaluru,Validation,Evening,292,49.66,4,24.9,94.86,55,Yes,1.37,Normal
104453,2026-03-28,Bengaluru,Validation,Evening,510,62.07,3,15.0,91.53,55,No,0.588,SLA Breach
105631,2026-03-28,Bengaluru,Validation,Morning,217,20.18,3,51.9,93.01,55,Yes,1.382,Normal
101508,2026-03-28,Chennai,Data Intake,Morning,100,31.01,3,0.0,96.64,35,Yes,3.0,High Error Rate
103056,2026-03-28,Chennai,Enrichment,Morning,413,66.53,5,1.0,93.41,65,No,1.211,SLA Breach
103262,2026-03-28,Chennai,Enrichment,Evening,378,51.58,7,6.3,98.75,65,Yes,1.852,Normal
103846,2026-03-28,Chennai,Enrichment,Evening,528,40.61,5,0.0,90.64,65,Yes,0.947,Normal
101101,2026-03-28,Chennai,Publishing,Evening,377,25.11,7,2.3,94.49,30,Yes,1.857,Normal
101541,2026-03-28,Chennai,Publishing,Night,303,24.71,2,20.3,94.25,30,Yes,0.66,Normal
100622,2026-03-28,Chennai,Quality Review,Morning,598,61.79,1,8.6,92.31,60,No,0.167,SLA Breach
102178,2026-03-28,Chennai,Quality Review,Evening,193,91.85,5,0.0,100.0,60,No,2.591,High Error Rate
103138,2026-03-28,Chennai,Quality Review,Night,625,28.16,6,14.0,90.13,60,Yes,0.96,Normal
103427,2026-03-28,Chennai,Quality Review,Night,334,77.1,5,25.6,93.82,60,No,1.497,SLA Breach
103990,2026-03-28,Chennai,Validation,Morning,531,46.18,10,18.6,96.13,55,Yes,1.883,Normal
105147,2026-03-28,Chennai,Validation,Evening,573,54.52,6,1.7,94.55,55,Yes,1.047,Normal
103971,2026-03-28,Hyderabad,Data Intake,Evening,82,17.01,5,14.7,93.2,35,Yes,6.098,High Error Rate
104112,2026-03-28,Hyderabad,Data Intake,Morning,413,34.11,4,2.7,90.24,35,Yes,0.969,Normal
102980,2026-03-28,Hyderabad,Publishing,Morning,518,41.67,2,35.3,95.0,30,No,0.386,SLA Breach
104281,2026-03-28,Hyderabad,Validation,Evening,340,72.61,1,37.8,90.65,55,No,0.294,SLA Breach
100076,2026-03-28,Pune,Data Intake,Evening,507,13.26,7,6.3,95.84,35,Yes,1.381,Normal
101799,2026-03-28,Pune,Publishing,Evening,642,24.6,5,0.0,90.84,30,Yes,0.779,Normal
105133,2026-03-28,Pune,Publishing,Night,293,18.91,8,9.0,97.46,30,Yes,2.73,High Error Rate
101202,2026-03-28,Pune,Quality Review,Evening,287,55.44,4,0.0,95.4,60,Yes,1.394,Normal
101517,2026-03-29,Bengaluru,Data Intake,Evening,293,23.82,4,9.9,98.72,35,Yes,1.365,Normal
103923,2026-03-29,Bengaluru,Data Intake,Night,257,68.9,11,0.0,89.87,35,No,4.28,Low Quality Score
104895,2026-03-29,Bengaluru,Data Intake,Evening,588,52.69,8,11.4,95.51,35,No,1.361,SLA Breach
102844,2026-03-29,Bengaluru,Enrichment,Evening,320,43.89,7,23.3,100.0,65,Yes,2.188,High Error Rate
103656,2026-03-29,Bengaluru,Enrichment,Evening,124,50.14,5,39.6,93.7,65,Yes,4.032,High Error Rate
105379,2026-03-29,Bengaluru,Publishing,Evening,631,58.99,5,10.0,89.72,30,No,0.792,Low Quality Score
104355,2026-03-29,Bengaluru,Quality Review,Night,294,69.55,5,14.1,97.2,60,No,1.701,SLA Breach
100644,2026-03-29,Chennai,Data Intake,Morning,324,16.66,7,10.4,98.04,35,Yes,2.16,High Error Rate
103072,2026-03-29,Chennai,Data Intake,Night,330,17.25,6,4.4,98.54,35,Yes,1.818,Normal
104428,2026-03-29,Chennai,Enrichment,Evening,252,47.45,3,6.7,95.94,65,Yes,1.19,Normal
101146,2026-03-29,Chennai,Publishing,Morning,516,35.87,2,43.6,96.4,30,No,0.388,SLA Breach
102686,2026-03-29,Chennai,Publishing,Evening,119,16.46,6,0.0,98.73,30,Yes,5.042,High Error Rate
103855,2026-03-29,Chennai,Publishing,Night,310,39.77,3,10.1,93.46,30,No,0.968,SLA Breach
104608,2026-03-29,Chennai,Publishing,Night,140,60.24,13,7.0,94.83,30,No,9.286,High Error Rate
104890,2026-03-29,Hyderabad,Data Intake,Morning,158,27.34,6,24.5,92.39,35,Yes,3.797,High Error Rate
101808,2026-03-29,Hyderabad,Validation,Morning,600,45.29,9,29.5,93.24,55,Yes,1.5,Normal
100276,2026-03-29,Pune,Data Intake,Night,605,26.53,4,19.3,87.97,35,Yes,0.661,Low Quality Score
105809,2026-03-29,Pune,Enrichment,Morning,613,50.13,6,17.3,96.3,65,Yes,0.979,Normal
101932,2026-03-29,Unknown,Quality Review,Morning,195,20.08,5,8.1,97.55,60,Yes,2.564,High Error Rate
104473,2026-03-30,Bengaluru,Data Intake,Evening,135,44.82,8,6.7,93.07,35,No,5.926,High Error Rate
101031,2026-03-30,Bengaluru,Enrichment,Night,389,42.29,2,3.0,93.02,65,Yes,0.514,Normal
101477,2026-03-30,Bengaluru,Enrichment,Night,507,63.93,5,13.5,92.8,65,Yes,0.986,Normal
102416,2026-03-30,Bengaluru,Quality Review,Evening,476,38.53,6,0.9,90.05,60,Yes,1.261,Normal
100444,2026-03-30,Bengaluru,Validation,Morning,239,28.74,5,0.0,95.89,55,Yes,2.092,High Error Rate
101244,2026-03-30,Bengaluru,Validation,Morning,163,75.27,4,11.2,92.93,55,No,2.454,High Error Rate
105330,2026-03-30,Bengaluru,Validation,Night,99,42.27,1,28.1,89.86,55,Yes,1.01,Low Quality Score
100284,2026-03-30,Chennai,Data Intake,Night,619,59.78,3,27.9,99.1,35,No,0.485,SLA Breach
102156,2026-03-30,Chennai,Data Intake,Evening,425,37.7,5,5.9,93.66,35,No,1.176,SLA Breach
102958,2026-03-30,Chennai,Data Intake,Night,315,49.65,4,15.4,94.25,35,No,1.27,SLA Breach
104830,2026-03-30,Chennai,Data Intake,Night,522,37.12,6,12.8,91.21,35,No,1.149,SLA Breach
101116,2026-03-30,Chennai,Enrichment,Morning,151,29.0,1,0.0,98.46,65,Yes,0.662,Normal
100282,2026-03-30,Chennai,Publishing,Morning,332,24.34,4,0.0,98.55,30,Yes,1.205,Normal
100651,2026-03-30,Chennai,Publishing,Evening,544,48.78,4,7.9,94.79,30,No,0.735,SLA Breach
102298,2026-03-30,Chennai,Publishing,Morning,385,17.22,1,9.9,95.85,30,Yes,0.26,Normal
103015,2026-03-30,Chennai,Validation,Morning,185,39.69,8,9.0,91.39,55,Yes,4.324,High Error Rate
104714,2026-03-30,Chennai,Validation,Morning,440,63.16,5,17.2,90.13,55,No,1.136,SLA Breach
105209,2026-03-30,Hyderabad,Data Intake,Morning,326,16.5,4,0.0,91.03,35,Yes,1.227,Normal
100729,2026-03-30,Hyderabad,Enrichment,Night,195,23.47,6,0.2,91.43,65,Yes,3.077,High Error Rate
101918,2026-03-30,Hyderabad,Enrichment,Morning,173,46.71,13,0.0,94.93,65,Yes,7.514,High Error Rate
104217,2026-03-30,Hyderabad,Publishing,Night,538,17.46,5,23.8,91.45,30,Yes,0.929,Normal
104014,2026-03-30,Hyderabad,Validation,Evening,539,73.57,3,3.6,94.54,55,No,0.557,SLA Breach
104415,2026-03-30,Hyderabad,Validation,Morning,116,49.98,3,0.0,100.0,55,Yes,2.586,High Error Rate
104561,2026-03-30,Pune,Data Intake,Morning,137,34.24,4,14.5,97.32,35,Yes,2.92,High Error Rate
101492,2026-03-30,Pune,Enrichment,Morning,606,43.28,7,23.5,91.36,65,Yes,1.155,Normal
101018,2026-03-31,Bengaluru,Quality Review,Evening,513,68.27,9,0.0,94.36,60,No,1.754,SLA Breach
103140,2026-03-31,Bengaluru,Quality Review,Morning,287,76.19,5,17.7,97.98,60,No,1.742,SLA Breach
100252,2026-03-31,Bengaluru,Validation,Morning,560,32.77,5,10.1,95.48,55,Yes,0.893,Normal
101120,2026-03-31,Bengaluru,Validation,Night,432,40.77,1,23.9,93.65,55,Yes,0.231,Normal
103644,2026-03-31,Bengaluru,Validation,Morning,459,47.06,5,15.5,95.23,55,Yes,1.089,Normal
103660,2026-03-31,Bengaluru,Validation,Evening,96,84.06,3,0.0,95.73,55,No,3.125,High Error Rate
105389,2026-03-31,Bengaluru,Validation,Morning,625,26.9,3,4.1,96.34,55,Yes,0.48,Normal
100235,2026-03-31,Chennai,Data Intake,Morning,328,35.71,5,2.5,88.6,35,No,1.524,Low Quality Score
102011,2026-03-31,Chennai,Enrichment,Morning,632,82.16,9,0.3,85.69,65,No,1.424,Low Quality Score
104573,2026-03-31,Chennai,Publishing,Night,101,22.52,5,24.8,98.92,30,Yes,4.95,High Error Rate
105226,2026-03-31,Chennai,Publishing,Night,584,24.44,2,33.5,95.59,30,Yes,0.342,Normal
105675,2026-03-31,Chennai,Publishing,Evening,242,25.76,8,17.6,92.7,30,Yes,3.306,High Error Rate
100185,2026-03-31,Chennai,Quality Review,Night,97,79.92,3,7.2,97.73,60,No,3.093,High Error Rate
102540,2026-03-31,Chennai,Quality Review,Evening,310,35.68,6,27.8,91.44,60,Yes,1.935,Normal
105193,2026-03-31,Chennai,Quality Review,Evening,627,45.26,4,0.0,92.38,60,Yes,0.638,Normal
102664,2026-03-31,Chennai,Validation,Evening,263,31.38,7,0.0,94.67,55,Yes,2.662,High Error Rate
103141,2026-03-31,Chennai,Validation,Evening,227,53.56,2,0.0,94.72,55,Yes,0.881,Normal
105232,2026-03-31,Chennai,Validation,Night,502,49.81,3,14.2,87.89,55,Yes,0.598,Low Quality Score
102642,2026-03-31,Hyderabad,Data Intake,Night,545,21.27,7,7.5,90.64,35,Yes,1.284,Normal
102977,2026-03-31,Hyderabad,Data Intake,Evening,411,26.24,7,0.0,92.51,35,Yes,1.703,Normal
101353,2026-03-31,Hyderabad,Enrichment,Morning,642,69.69,8,0.0,91.27,65,No,1.246,SLA Breach
101519,2026-03-31,Hyderabad,Enrichment,Evening,465,64.64,7,4.4,94.43,65,Yes,1.505,Normal
101549,2026-03-31,Hyderabad,Enrichment,Morning,108,30.44,6,8.4,96.46,65,Yes,5.556,High Error Rate
103450,2026-03-31,Hyderabad,Enrichment,Morning,626,89.17,8,18.2,94.2,65,No,1.278,SLA Breach
105775,2026-03-31,Hyderabad,Publishing,Evening,619,30.29,9,22.8,99.66,30,No,1.454,SLA Breach
101356,2026-03-31,Hyderabad,Quality Review,Morning,137,34.04,4,28.7,94.04,60,Yes,2.92,High Error Rate
103709,2026-03-31,Hyderabad,Validation,Night,466,49.22,8,0.0,95.83,55,Yes,1.717,Normal
100563,2026-03-31,Pune,Data Intake,Evening,194,27.15,4,8.9,93.26,35,Yes,2.062,High Error Rate
100718,2026-03-31,Pune,Data Intake,Night,144,44.04,8,0.0,95.49,35,No,5.556,High Error Rate
105264,2026-03-31,Pune,Data Intake,Night,489,31.08,1,13.0,98.61,35,Yes,0.204,Normal
100203,2026-03-31,Pune,Enrichment,Evening,649,48.31,2,41.9,94.485,65,Yes,0.308,Normal
104196,2026-03-31,Pune,Enrichment,Evening,243,43.55,3,0.0,88.73,65,Yes,1.235,Low Quality Score
105604,2026-03-31,Pune,Publishing,Night,93,45.44,7,12.2,99.47,30,No,7.527,High Error Rate
101814,2026-03-31,Pune,Quality Review,Evening,168,75.06,5,29.3,95.88,60,No,2.976,High Error Rate
104293,2026-03-31,Pune,Quality Review,Evening,344,36.25,6,9.7,93.18,60,Yes,1.744,Normal
102739,2026-03-31,Pune,Validation,Evening,296,48.25,6,30.7,92.87,55,Yes,2.027,High Error Rate
103842,2026-03-31,Pune,Validation,Morning,611,49.62,4,11.2,87.1,55,Yes,0.655,Low Quality Score
104363,2026-03-31,Pune,Validation,Evening,154,44.16,2,1.9,94.44,55,Yes,1.299,Normal
104638,2026-03-31,Pune,Validation,Night,152,55.36,7,29.4,94.71,55,No,4.605,High Error Rate
105498,2026-03-31,Pune,Validation,Evening,263,43.86,7,0.5,92.06,55,Yes,2.662,High Error Rate
100180,2026-04-01,Bengaluru,Data Intake,Morning,328,18.34,2,17.5,87.0,35,Yes,0.61,Low Quality Score
104660,2026-04-01,Bengaluru,Data Intake,Morning,579,47.2,6,4.6,88.18,35,No,1.036,Low Quality Score
104134,2026-04-01,Bengaluru,Enrichment,Evening,362,41.52,5,6.5,90.76,65,Yes,1.381,Normal
104883,2026-04-01,Bengaluru,Enrichment,Morning,461,62.88,11,0.0,90.86,65,Yes,2.386,High Error Rate
103706,2026-04-01,Bengaluru,Publishing,Evening,330,67.89,3,7.0,92.41,30,No,0.909,SLA Breach
104346,2026-04-01,Bengaluru,Publishing,Evening,514,23.77,8,10.8,90.69,30,Yes,1.556,Normal
105007,2026-04-01,Bengaluru,Publishing,Evening,533,20.87,11,14.0,96.59,30,Yes,2.064,High Error Rate
101053,2026-04-01,Bengaluru,Quality Review,Night,588,26.56,6,9.9,90.36,60,Yes,1.02,Normal
100021,2026-04-01,Bengaluru,Validation,Night,428,97.03,4,4.1,93.35,55,No,0.935,SLA Breach
100183,2026-04-01,Bengaluru,Validation,Night,543,38.74,7,0.0,96.62,55,Yes,1.289,Normal
104716,2026-04-01,Chennai,Data Intake,Morning,411,26.39,6,27.7,96.07,35,Yes,1.46,Normal
101162,2026-04-01,Chennai,Enrichment,Morning,334,25.78,6,3.5,90.29,65,Yes,1.796,Normal
100453,2026-04-01,Chennai,Quality Review,Night,308,34.3,9,24.9,97.21,60,Yes,2.922,High Error Rate
103927,2026-04-01,Chennai,Quality Review,Night,339,44.87,1,15.1,92.12,60,Yes,0.295,Normal
102538,2026-04-01,Hyderabad,Data Intake,Morning,364,51.74,3,0.0,100.0,35,No,0.824,SLA Breach
105347,2026-04-01,Hyderabad,Data Intake,Evening,112,27.59,4,32.3,92.29,35,Yes,3.571,High Error Rate
102948,2026-04-01,Hyderabad,Enrichment,Evening,169,27.54,4,6.2,91.82,65,Yes,2.367,High Error Rate
104085,2026-04-01,Hyderabad,Enrichment,Night,485,117.69,8,3.2,100.0,65,No,1.649,SLA Breach
100055,2026-04-01,Hyderabad,Publishing,Night,334,44.47,4,0.0,98.98,30,No,1.198,SLA Breach
105104,2026-04-01,Hyderabad,Publishing,Night,584,22.9,5,0.0,94.04,30,Yes,0.856,Normal
103638,2026-04-01,Hyderabad,Quality Review,Night,495,25.36,7,6.7,93.46,60,Yes,1.414,Normal
103116,2026-04-01,Hyderabad,Validation,Morning,618,30.49,4,23.5,100.0,55,Yes,0.647,Normal
104340,2026-04-01,Pune,Data Intake,Evening,505,44.39,5,12.6,93.75,35,No,0.99,SLA Breach
104825,2026-04-01,Pune,Data Intake,Morning,646,28.61,10,5.7,88.98,35,Yes,1.548,Low Quality Score
100406,2026-04-01,Pune,Enrichment,Night,529,48.35,7,7.4,90.09,65,Yes,1.323,Normal
105000,2026-04-01,Pune,Enrichment,Morning,470,48.66,7,16.7,94.4,65,Yes,1.489,Normal
105973,2026-04-01,Pune,Enrichment,Evening,523,24.7,4,5.1,88.2,65,Yes,0.765,Low Quality Score
100405,2026-04-01,Pune,Quality Review,Evening,265,88.07,7,0.8,93.03,60,No,2.642,High Error Rate
105352,2026-04-01,Pune,Quality Review,Evening,463,74.92,2,18.0,97.48,60,No,0.432,SLA Breach
102254,2026-04-01,Pune,Validation,Morning,127,37.04,8,0.0,93.35,55,Yes,6.299,High Error Rate
102597,2026-04-01,Pune,Validation,Morning,629,23.17,4,15.4,97.08,55,Yes,0.636,Normal
103129,2026-04-02,Bengaluru,Data Intake,Night,442,14.26,8,7.3,97.21,35,Yes,1.81,Normal
100115,2026-04-02,Bengaluru,Enrichment,Morning,521,67.78,5,2.3,95.6,65,No,0.96,SLA Breach
102251,2026-04-02,Bengaluru,Enrichment,Evening,314,60.96,3,0.0,91.14,65,Yes,0.955,Normal
102952,2026-04-02,Bengaluru,Enrichment,Evening,362,78.44,3,16.6,97.18,65,No,0.829,SLA Breach
104169,2026-04-02,Bengaluru,Enrichment,Night,577,26.87,7,0.0,94.3,65,Yes,1.213,Normal
101152,2026-04-02,Bengaluru,Publishing,Morning,239,19.83,5,1.9,96.29,30,Yes,2.092,High Error Rate
102685,2026-04-02,Bengaluru,Publishing,Evening,553,13.78,7,23.0,94.44,30,Yes,1.266,Normal
101490,2026-04-02,Bengaluru,Quality Review,Morning,354,54.1,7,0.0,92.08,60,Yes,1.977,Normal
101618,2026-04-02,Bengaluru,Quality Review,Night,391,41.95,7,35.0,96.43,60,Yes,1.79,Normal
104270,2026-04-02,Bengaluru,Quality Review,Morning,377,41.81,7,13.9,92.34,60,Yes,1.857,Normal
100876,2026-04-02,Bengaluru,Validation,Evening,158,36.95,5,23.5,91.86,55,Yes,3.165,High Error Rate
103377,2026-04-02,Chennai,Data Intake,Evening,224,16.14,6,4.6,91.21,35,Yes,2.679,High Error Rate
104797,2026-04-02,Chennai,Data Intake,Evening,428,37.28,4,0.0,97.29,35,No,0.935,SLA Breach
105533,2026-04-02,Chennai,Enrichment,Morning,146,33.03,5,0.0,92.77,65,Yes,3.425,High Error Rate
105950,2026-04-02,Chennai,Enrichment,Morning,566,27.34,4,4.4,93.61,65,Yes,0.707,Normal
100667,2026-04-02,Chennai,Publishing,Evening,496,20.54,6,34.5,99.62,30,Yes,1.21,Normal
101008,2026-04-02,Chennai,Publishing,Morning,527,35.7,9,5.4,100.0,30,No,1.708,SLA Breach
102350,2026-04-02,Chennai,Publishing,Morning,98,24.61,6,8.3,92.45,30,Yes,6.122,High Error Rate
102715,2026-04-02,Chennai,Publishing,Evening,617,44.39,9,28.2,91.2,30,No,1.459,SLA Breach
104140,2026-04-02,Chennai,Publishing,Evening,438,23.5,2,0.0,97.72,30,Yes,0.457,Normal
101091,2026-04-02,Chennai,Quality Review,Morning,570,39.02,2,15.5,93.12,60,Yes,0.351,Normal
103376,2026-04-02,Chennai,Validation,Evening,614,47.74,4,16.6,92.56,55,Yes,0.651,Normal
104962,2026-04-02,Chennai,Validation,Morning,134,32.95,6,17.8,91.22,55,Yes,4.478,High Error Rate
100556,2026-04-02,Hyderabad,Data Intake,Evening,247,29.25,3,0.0,100.0,35,Yes,1.215,Normal
103012,2026-04-02,Hyderabad,Data Intake,Night,510,46.12,8,11.5,94.1,35,No,1.569,SLA Breach
103374,2026-04-02,Hyderabad,Data Intake,Evening,342,18.06,4,3.1,89.49,35,Yes,1.17,Low Quality Score
105082,2026-04-02,Hyderabad,Data Intake,Evening,626,22.38,3,7.3,95.56,35,Yes,0.479,Normal
105413,2026-04-02,Hyderabad,Data Intake,Evening,485,21.42,3,0.0,89.75,35,Yes,0.619,Low Quality Score
103762,2026-04-02,Hyderabad,Enrichment,Morning,342,56.35,9,15.0,90.07,65,Yes,2.632,High Error Rate
100629,2026-04-02,Hyderabad,Publishing,Evening,271,20.52,3,34.1,97.31,30,Yes,1.107,Normal
104173,2026-04-02,Hyderabad,Publishing,Morning,81,24.06,8,3.1,96.34,30,Yes,9.877,High Error Rate
105434,2026-04-02,Hyderabad,Publishing,Night,177,23.32,6,0.0,93.23,30,Yes,3.39,High Error Rate
101217,2026-04-02,Hyderabad,Quality Review,Evening,352,50.69,5,0.0,93.33,60,Yes,1.42,Normal
101241,2026-04-02,Hyderabad,Validation,Evening,211,39.49,3,0.0,90.46,55,Yes,1.422,Normal
101737,2026-04-02,Hyderabad,Validation,Evening,520,28.23,4,15.6,97.44,55,Yes,0.769,Normal
101767,2026-04-02,Hyderabad,Validation,Morning,565,56.33,6,0.0,97.25,55,No,1.062,SLA Breach
102901,2026-04-02,Pune,Data Intake,Evening,573,14.37,6,19.4,100.0,35,Yes,1.047,Normal
101379,2026-04-02,Pune,Enrichment,Morning,357,50.65,6,18.3,93.48,65,Yes,1.681,Normal
104536,2026-04-02,Pune,Enrichment,Night,387,105.08,5,5.5,98.63,65,No,1.292,SLA Breach
100420,2026-04-02,Pune,Publishing,Morning,117,20.75,7,0.0,92.22,30,Yes,5.983,High Error Rate
100159,2026-04-02,Pune,Validation,Evening,385,30.81,8,0.0,96.34,55,Yes,2.078,High Error Rate
104126,2026-04-02,Pune,Validation,Night,568,69.99,6,25.4,95.95,55,No,1.056,SLA Breach
102313,2026-04-03,Bengaluru,Enrichment,Morning,231,52.82,6,11.9,94.16,65,Yes,2.597,High Error Rate
105380,2026-04-03,Bengaluru,Enrichment,Evening,415,43.15,4,34.5,90.58,65,Yes,0.964,Normal
105515,2026-04-03,Bengaluru,Enrichment,Night,293,30.56,3,11.6,97.19,65,Yes,1.024,Normal
102811,2026-04-03,Bengaluru,Publishing,Night,176,45.23,5,19.4,97.8,30,No,2.841,High Error Rate
100897,2026-04-03,Bengaluru,Quality Review,Morning,524,20.71,5,0.0,94.52,60,Yes,0.954,Normal
104109,2026-04-03,Bengaluru,Quality Review,Night,342,23.15,6,12.2,90.48,60,Yes,1.754,Normal
105442,2026-04-03,Bengaluru,Quality Review,Night,384,32.05,5,0.6,90.79,60,Yes,1.302,Normal
101442,2026-04-03,Bengaluru,Validation,Night,591,51.61,6,32.1,96.4,55,Yes,1.015,Normal
102066,2026-04-03,Bengaluru,Validation,Morning,575,106.27,1,5.3,97.9,55,No,0.174,SLA Breach
101000,2026-04-03,Chennai,Enrichment,Evening,377,54.81,3,10.9,90.88,65,Yes,0.796,Normal
103311,2026-04-03,Chennai,Publishing,Morning,510,41.61,4,12.8,94.46,30,No,0.784,SLA Breach
100940,2026-04-03,Chennai,Quality Review,Morning,136,45.7,5,0.0,94.93,60,Yes,3.676,High Error Rate
103665,2026-04-03,Chennai,Validation,Morning,87,73.89,5,0.0,90.16,55,No,5.747,High Error Rate
103940,2026-04-03,Chennai,Validation,Night,333,27.96,6,0.0,92.44,55,Yes,1.802,Normal
102743,2026-04-03,Hyderabad,Publishing,Morning,563,29.63,4,0.0,88.79,30,Yes,0.71,Low Quality Score
102959,2026-04-03,Hyderabad,Quality Review,Evening,444,24.61,1,0.0,98.92,60,Yes,0.225,Normal
103903,2026-04-03,Hyderabad,Quality Review,Morning,108,83.17,4,0.0,89.35,60,No,3.704,Low Quality Score
103995,2026-04-03,Hyderabad,Quality Review,Morning,485,62.7,7,25.6,89.66,60,No,1.443,Low Quality Score
101051,2026-04-03,Pune,Data Intake,Evening,517,46.06,2,0.0,90.17,35,No,0.387,SLA Breach
104395,2026-04-03,Pune,Data Intake,Morning,131,34.64,0,2.9,95.18,35,Yes,0.0,Normal
105080,2026-04-03,Pune,Enrichment,Morning,495,62.18,5,41.9,98.71,65,Yes,1.01,Normal
104396,2026-04-03,Pune,Publishing,Evening,204,25.37,3,10.9,90.93,30,Yes,1.471,Normal
100017,2026-04-03,Pune,Quality Review,Morning,163,46.33,6,19.9,93.62,60,Yes,3.681,High Error Rate
100445,2026-04-03,Pune,Quality Review,Night,339,24.1,4,20.6,93.13,60,Yes,1.18,Normal
101015,2026-04-04,Bengaluru,Publishing,Evening,489,37.31,9,12.4,93.9,30,No,1.84,SLA Breach
103809,2026-04-04,Bengaluru,Publishing,Night,139,26.27,3,19.9,100.0,30,Yes,2.158,High Error Rate
100803,2026-04-04,Bengaluru,Quality Review,Evening,611,50.63,3,8.1,97.67,60,Yes,0.491,Normal
101296,2026-04-04,Bengaluru,Quality Review,Evening,109,50.46,2,7.9,91.56,60,Yes,1.835,Normal
103654,2026-04-04,Bengaluru,Quality Review,Morning,396,29.89,5,6.2,91.53,60,Yes,1.263,Normal
100366,2026-04-04,Bengaluru,Validation,Night,521,55.89,7,10.4,94.67,55,No,1.344,SLA Breach
102876,2026-04-04,Bengaluru,Validation,Morning,155,23.76,6,7.9,90.9,55,Yes,3.871,High Error Rate
103421,2026-04-04,Bengaluru,Validation,Night,183,38.87,3,22.2,98.49,55,Yes,1.639,Normal
103901,2026-04-04,Bengaluru,Validation,Evening,528,39.5,3,13.7,98.18,55,Yes,0.568,Normal
100549,2026-04-04,Chennai,Enrichment,Evening,586,85.66,2,0.0,93.11,65,No,0.341,SLA Breach
100608,2026-04-04,Chennai,Enrichment,Evening,630,33.15,4,23.7,96.74,65,Yes,0.635,Normal
101207,2026-04-04,Chennai,Enrichment,Night,232,44.27,0,2.2,98.7,65,Yes,0.0,Normal
101720,2026-04-04,Chennai,Enrichment,Morning,623,31.72,12,12.2,94.48,65,Yes,1.926,Normal
104064,2026-04-04,Chennai,Publishing,Night,541,38.51,7,11.2,98.9,30,No,1.294,SLA Breach
104222,2026-04-04,Chennai,Quality Review,Morning,270,39.94,5,15.9,100.0,60,Yes,1.852,Normal
105556,2026-04-04,Chennai,Quality Review,Evening,445,51.46,6,0.0,95.82,60,Yes,1.348,Normal
105910,2026-04-04,Chennai,Quality Review,Evening,391,43.4,2,7.1,93.65,60,Yes,0.512,Normal
